question,type,options,answer,model,tone,difficulty
How could the convention better promote a sense of community among participants?,TEXT,['Text'],I would like to see a more inclusive convention,Gemini,annoyed,short
How could the convention better support participants with diverse needs?,TEXT,['Text'],The convention could be more inclusive,Gemini,explanatory,short
How could this be improved?,TEXT,['Text'],I think it could be improved,Gemini,verbose,short
How could this be improved?,TEXT,['Text'],It could be improved,Gemini,concise,short
How could this be improved?,TEXT,['Text'],Id like to make it easier to understand,Gemini,colloquial,short
How could this be improved?,TEXT,['Text'],Im not sure if its a good idea,Gemini,annoyed,short
How did the communication impact the intended audience?,TEXT,['Text'],It was a resounding success,Gemini,verbose,short
How did the communication impact the intended audience?,TEXT,['Text'],It had a negative impact on the intended audience,Gemini,explanatory,short
How did the communication impact the intended audience?,TEXT,['Text'],I was frustrated and dissatisfied,Gemini,annoyed,short
How did you ensure ethical communication practices were followed?,TEXT,['Text'],I had a lot of conversations with my coworkers,Gemini,verbose,short
How did you ensure ethical communication practices were followed?,TEXT,['Text'],I made sure that I followed the rules of the game,Gemini,colloquial,short
How did you overcome those challenges?,TEXT,['Text'],I was able to overcome them,Gemini,verbose,short
How did you overcome those challenges?,TEXT,['Text'],I had a lot of challenges,Gemini,concise,short
How did you overcome those challenges?,TEXT,['Text'],I was able to overcome them,Gemini,colloquial,short
How did you overcome those challenges?,TEXT,['Text'],I was able to overcome them,Gemini,explanatory,short
How did you overcome those challenges?,TEXT,['Text'],I didnt know how to overcome them,Gemini,annoyed,short
How easy was it to contact support?,TEXT,['Text'],It was very easy,Gemini,verbose,short
How easy was it to contact support?,TEXT,['Text'],It was very easy,Gemini,concise,short
How easy was it to contact support?,TEXT,['Text'],It was very easy,Gemini,colloquial,short
How easy was it to contact support?,TEXT,['Text'],It was very easy,Gemini,explanatory,short
How easy was it to contact support?,TEXT,['Text'],It was easy,Gemini,annoyed,short
How effective was the communication?,TEXT,['Text'],Effective,Gemini,verbose,short
How effective was the communication?,TEXT,['Text'],Effective,Gemini,concise,short
How effective was the communication?,TEXT,['Text'],Effective,Gemini,colloquial,short
How effective was the communication?,TEXT,['Text'],Effective,Gemini,explanatory,short
How effective was the communication?,TEXT,['Text'],I was dissatisfied and dissatisfied,Gemini,annoyed,short
How effectively did the convention meet its stated goals?,TEXT,['Text'],It failed to achieve its stated goals,Gemini,annoyed,short
How fair did you perceive the judging process to be?,TEXT,['Text'],I thought the judging process was fair,Gemini,verbose,short
How fair did you perceive the judging process to be?,TEXT,['Text'],I thought the judging process was fair,Gemini,concise,short
How fair did you perceive the judging process to be?,TEXT,['Text'],I thought the judging process was fair,Gemini,colloquial,short
How fair did you perceive the judging process to be?,TEXT,['Text'],I thought the judging process was fair,Gemini,explanatory,short
How fair did you perceive the judging process to be?,TEXT,['Text'],I was dissatisfied with the judging process,Gemini,annoyed,short
How long did it take to resolve your issue?,TEXT,['Text'],It took me a long time to resolve my issue,Gemini,verbose,short
How long did it take to resolve your issue?,TEXT,['Text'],It took a long time to resolve my issue,Gemini,colloquial,short
How long did it take to resolve your issue?,TEXT,['Text'],I was able to resolve my issue within a few hours,Gemini,explanatory,short
How long did it take to resolve your issue?,TEXT,['Text'],It took me a while to resolve my issue,Gemini,annoyed,short
How satisfied were you with the networking opportunities?,TEXT,['Text'],I was satisfied with the networking opportunities,Gemini,verbose,short
How satisfied were you with the networking opportunities?,TEXT,['Text'],I was satisfied with the networking opportunities,Gemini,concise,short
How satisfied were you with the networking opportunities?,TEXT,['Text'],I was satisfied with the networking opportunities,Gemini,colloquial,short
How satisfied were you with the networking opportunities?,TEXT,['Text'],I was satisfied with the networking opportunities,Gemini,explanatory,short
How satisfied were you with the resolution?,TEXT,['Text'],I was satisfied with the outcome,Gemini,verbose,short
How satisfied were you with the resolution?,TEXT,['Text'],I was satisfied with the outcome,Gemini,concise,short
How satisfied were you with the resolution?,TEXT,['Text'],I was satisfied with the outcome,Gemini,colloquial,short
How satisfied were you with the resolution?,TEXT,['Text'],I was satisfied with the outcome,Gemini,explanatory,short
How satisfied were you with the resolution?,TEXT,['Text'],I was dissatisfied,Gemini,annoyed,short
How was the feedback used to improve future communications?,TEXT,['Text'],It was used to improve future communications,Gemini,explanatory,short
How was the feedback used to improve future communications?,TEXT,['Text'],It was used to improve future communications,Gemini,annoyed,short
How was the message received?,TEXT,['Text'],It was sent to a group of people,Gemini,verbose,short
How was the message received?,TEXT,['Text'],It was received poorly,Gemini,concise,short
How was the message received?,TEXT,['Text'],It was received well,Gemini,colloquial,short
How was the message received?,TEXT,['Text'],It was received poorly,Gemini,explanatory,short
How was the message received?,TEXT,['Text'],Im not sure if its a good message or not,Gemini,annoyed,short
How would you describe the atmosphere of the convention?,TEXT,['Text'],The convention was a lot of fun,Gemini,verbose,short
How would you describe the atmosphere of the convention?,TEXT,['Text'],The convention was a good one,Gemini,concise,short
How would you describe the atmosphere of the convention?,TEXT,['Text'],The convention was a good one,Gemini,colloquial,short
How would you describe the atmosphere of the convention?,TEXT,['Text'],I would describe the atmosphere of the convention,Gemini,explanatory,short
How would you describe the overall tone of the interaction?,TEXT,['Text'],I think its a positive tone,Gemini,verbose,short
How would you describe the overall tone of the interaction?,TEXT,['Text'],I think its a positive tone,Gemini,explanatory,short
How would you describe the overall tone of the interaction?,TEXT,['Text'],Im frustrated and dissatisfied,Gemini,annoyed,short
How would you improve the support agent's training?,TEXT,['Text'],I would improve the support agents training,Gemini,verbose,short
How would you improve the support agent's training?,TEXT,['Text'],I would improve the support agents training,Gemini,concise,short
How would you improve the support agent's training?,TEXT,['Text'],I would improve the support agents training,Gemini,explanatory,short
How would you rate the agent's communication skills?,TEXT,['Text'],I would rate the agents communication skills,Gemini,verbose,short
How would you rate the agent's communication skills?,TEXT,['Text'],I would rate the agents communication skills,Gemini,annoyed,short
How would you rate the agent's patience and understanding?,TEXT,['Text'],I would rate patience and understanding as high,Gemini,verbose,short
How would you rate the agent's patience and understanding?,TEXT,['Text'],I would rate patience and understanding as high,Gemini,concise,short
How would you rate the agent's patience and understanding?,TEXT,['Text'],I would rate patience and understanding as high,Gemini,colloquial,short
How would you rate the agent's patience and understanding?,TEXT,['Text'],I would rate patience and understanding as high,Gemini,explanatory,short
How would you rate the agent's patience and understanding?,TEXT,['Text'],I would rate patience and understanding as high,Gemini,annoyed,short
How would you rate the agent's problem-solving skills?,TEXT,['Text'],I would rate the agents problemsolving skills,Gemini,explanatory,short
How would you rate the overall organization of the event?,TEXT,['Text'],I would rate it as a positive,Gemini,explanatory,short
How would you rate the overall value of the convention?,TEXT,['Text'],I would rate the convention as good,Gemini,verbose,short
How would you rate the overall value of the convention?,TEXT,['Text'],I would rate the convention as good,Gemini,concise,short
How would you rate the overall value of the convention?,TEXT,['Text'],I would rate the convention as good,Gemini,colloquial,short
How would you rate the overall value of the convention?,TEXT,['Text'],I would rate the convention as good,Gemini,explanatory,short
How would you rate the overall value of the convention?,TEXT,['Text'],I would rate the convention as a waste of time,Gemini,annoyed,short
Is there anything else you would like to share about your experience?,TEXT,['Text'],Im not sure,Gemini,verbose,short
Is there anything else you would like to share about your experience?,TEXT,['Text'],I would like to share my experiences with others,Gemini,concise,short
Is there anything else you would like to share about your experience?,TEXT,['Text'],I would like to share my experience with others,Gemini,colloquial,short
Is there anything else you would like to share about your experience?,TEXT,['Text'],I would like to share my experiences with you,Gemini,explanatory,short
Is there anything else you would like to share about your experience?,TEXT,['Text'],I would like to share my experiences with others,Gemini,annoyed,short
"On a scale of 1-10, how likely are you to recommend our support?",TEXT,['Text'],Im not sure if Im recommending it or not,Gemini,verbose,short
"On a scale of 1-10, how likely are you to recommend our support?",TEXT,['Text'],Im not sure,Gemini,concise,short
"On a scale of 1-10, how likely are you to recommend our support?",TEXT,['Text'],Im very likely to recommend our support,Gemini,colloquial,short
"On a scale of 1-10, how likely are you to recommend our support?",TEXT,['Text'],Im very likely to recommend our support,Gemini,explanatory,short
"On a scale of 1-10, how likely are you to recommend our support?",TEXT,['Text'],Im not sure,Gemini,annoyed,short
Please share any additional feedback you have for us.,TEXT,['Text'],Id like to hear your thoughts,Gemini,verbose,short
Please share any additional feedback you have for us.,TEXT,['Text'],Id like to hear your feedback,Gemini,colloquial,short
Please share any additional feedback you have for us.,TEXT,['Text'],Im not sure if Ill be able to help you,Gemini,annoyed,short
Provide feedback on the effectiveness of the communication system.,TEXT,['Text'],I think its a good system,Gemini,verbose,short
Provide feedback on the effectiveness of the communication system.,TEXT,['Text'],I think its a good system,Gemini,colloquial,short
Provide feedback on the effectiveness of the communication system.,TEXT,['Text'],I think the communication system is a good one,Gemini,explanatory,short
Provide further details.,TEXT,['Text'],Im sorry to hear that,Gemini,verbose,short
Provide further details.,TEXT,['Text'],Id like to know more about it,Gemini,concise,short
Provide further details.,TEXT,['Text'],Id like to know more about the project,Gemini,colloquial,short
Provide further details.,TEXT,['Text'],Im sorry to hear that Im sorry to hear that,Gemini,explanatory,short
Rate the overall helpfulness of the support.,TEXT,['Text'],I think its very helpful,Gemini,verbose,short
Rate the overall helpfulness of the support.,TEXT,['Text'],I think its very helpful,Gemini,concise,short
Rate the overall helpfulness of the support.,TEXT,['Text'],I think its very helpful,Gemini,colloquial,short
Rate the overall helpfulness of the support.,TEXT,['Text'],I think its very helpful,Gemini,explanatory,short
Rate the overall helpfulness of the support.,TEXT,['Text'],Im not sure if its a good thing or not,Gemini,annoyed,short
Reflect on your personal contribution to the communication.,TEXT,['Text'],Im proud of what Ive done,Gemini,verbose,short
Reflect on your personal contribution to the communication.,TEXT,['Text'],Im grateful for the work youve done,Gemini,concise,short
Reflect on your personal contribution to the communication.,TEXT,['Text'],Im grateful for your contribution,Gemini,colloquial,short
Reflect on your personal contribution to the communication.,TEXT,['Text'],Im proud of the work youve done,Gemini,explanatory,short
Share any concerns you have about the convention.,TEXT,['Text'],Im worried about the convention,Gemini,verbose,short
Share any concerns you have about the convention.,TEXT,['Text'],Im worried about the convention,Gemini,concise,short
Share any concerns you have about the convention.,TEXT,['Text'],I think its a good idea,Gemini,colloquial,short
Share any concerns you have about the convention.,TEXT,['Text'],Im worried about the convention,Gemini,explanatory,short
Share any concerns you have about the convention.,TEXT,['Text'],Im not sure what the convention is about,Gemini,annoyed,short
Share any unexpected positive experiences you had at the convention.,TEXT,['Text'],I had a great time,Gemini,verbose,short
Share any unexpected positive experiences you had at the convention.,TEXT,['Text'],I had a great time at the convention,Gemini,concise,short
Share any unexpected positive experiences you had at the convention.,TEXT,['Text'],I had a great time at the convention,Gemini,colloquial,short
Share any unexpected positive experiences you had at the convention.,TEXT,['Text'],I had a great time,Gemini,explanatory,short
Share any unexpected positive experiences you had at the convention.,TEXT,['Text'],I had a great time at the convention,Gemini,annoyed,short
Share your feedback.,TEXT,['Text'],Id like to know if you have any questions,Gemini,verbose,short
Share your feedback.,TEXT,['Text'],Id like to know what you think,Gemini,concise,short
Share your feedback.,TEXT,['Text'],Im glad you liked it,Gemini,colloquial,short
Summarize the main points.,TEXT,['Text'],I dont know what to do about it,Gemini,concise,short
Summarize the main points.,TEXT,['Text'],I dont know what to do,Gemini,annoyed,short
Was the solution provided easy to understand and implement?,TEXT,['Text'],Yes,Gemini,verbose,short
Was the solution provided easy to understand and implement?,TEXT,['Text'],Yes,Gemini,concise,short
Was the solution provided easy to understand and implement?,TEXT,['Text'],Yes,Gemini,colloquial,short
Was the solution provided easy to understand and implement?,TEXT,['Text'],Yes,Gemini,explanatory,short
Was the solution provided easy to understand and implement?,TEXT,['Text'],Yes,Gemini,annoyed,short
Were all your questions answered to your satisfaction?,TEXT,['Text'],Yes,Gemini,verbose,short
Were all your questions answered to your satisfaction?,TEXT,['Text'],Yes,Gemini,concise,short
Were all your questions answered to your satisfaction?,TEXT,['Text'],Yes I did,Gemini,colloquial,short
Were all your questions answered to your satisfaction?,TEXT,['Text'],Yes,Gemini,explanatory,short
Were all your questions answered to your satisfaction?,TEXT,['Text'],No I didnt have any questions,Gemini,annoyed,short
Were there any delays in getting your issue resolved?,TEXT,['Text'],Yes there was a delay,Gemini,verbose,short
Were there any logistical issues you encountered?,TEXT,['Text'],I didnt have any logistical issues,Gemini,verbose,short
Were there any logistical issues you encountered?,TEXT,['Text'],I did not have any logistical issues,Gemini,concise,short
Were there any logistical issues you encountered?,TEXT,['Text'],I didnt have any logistical issues,Gemini,colloquial,short
Were there any logistical issues you encountered?,TEXT,['Text'],I did not encounter any logistical issues,Gemini,explanatory,short
Were there any logistical issues you encountered?,TEXT,['Text'],I was frustrated and dissatisfied,Gemini,annoyed,short
Were there any technical difficulties during the support interaction?,TEXT,['Text'],Yes,Gemini,verbose,short
Were there any technical difficulties during the support interaction?,TEXT,['Text'],Yes,Gemini,concise,short
Were there any technical difficulties during the support interaction?,TEXT,['Text'],Yes,Gemini,colloquial,short
Were there any technical difficulties during the support interaction?,TEXT,['Text'],Yes,Gemini,explanatory,short
Were there any technical difficulties during the support interaction?,TEXT,['Text'],Yes,Gemini,annoyed,short
What are your observations regarding employee morale?,TEXT,['Text'],I think its a good thing,Gemini,concise,short
What are your observations regarding employee morale?,TEXT,['Text'],I think its a good thing,Gemini,explanatory,short
What are your observations regarding the company's overall safety culture?,TEXT,['Text'],I think its a good idea to have a safety culture,Gemini,colloquial,short
What are your observations regarding the company's overall safety culture?,TEXT,['Text'],The companys overall safety culture is good,Gemini,explanatory,short
What are your observations regarding the overall productivity levels?,TEXT,['Text'],I think its a good measure of productivity,Gemini,colloquial,short
What are your recommendations for improving workplace safety?,TEXT,['Text'],I think its a good idea,Gemini,concise,short
What are your recommendations for improving workplace safety?,TEXT,['Text'],I think its a good idea,Gemini,colloquial,short
What are your recommendations for improving workplace safety?,TEXT,['Text'],I think its a good idea,Gemini,annoyed,short
What are your suggestions for improving employee training programs?,TEXT,['Text'],I think its a good idea,Gemini,concise,short
What are your suggestions for improving employee training programs?,TEXT,['Text'],I think its a good idea,Gemini,colloquial,short
What are your suggestions for improving employee training programs?,TEXT,['Text'],I think its a good idea,Gemini,explanatory,short
What are your suggestions for improving the communication during the convention?,TEXT,['Text'],Id like to have a discussion about the convention,Gemini,colloquial,short
What are your suggestions for reducing downtime?,TEXT,['Text'],I think its a good idea,Gemini,verbose,short
What are your suggestions for reducing downtime?,TEXT,['Text'],I think its a good idea,Gemini,colloquial,short
What are your suggestions for reducing downtime?,TEXT,['Text'],I think its a good idea,Gemini,explanatory,short
What are your suggestions for reducing downtime?,TEXT,['Text'],I think its a good idea,Gemini,annoyed,short
What are your suggestions?,TEXT,['Text'],Id like to be able to write a story,Gemini,verbose,short
What are your suggestions?,TEXT,['Text'],Id like to get a job at a restaurant,Gemini,colloquial,short
What are your thoughts on the current maintenance schedule?,TEXT,['Text'],I think its a good idea,Gemini,verbose,short
What are your thoughts on the current maintenance schedule?,TEXT,['Text'],I think its a good idea,Gemini,concise,short
What are your thoughts on the current maintenance schedule?,TEXT,['Text'],I think its a good idea,Gemini,explanatory,short
What are your thoughts on the current maintenance schedule?,TEXT,['Text'],I think its a good idea,Gemini,annoyed,short
What are your thoughts on the current supply chain management?,TEXT,['Text'],I think its a waste of time and money,Gemini,concise,short
What are your thoughts on the current supply chain management?,TEXT,['Text'],I think its a good thing,Gemini,colloquial,short
What are your thoughts on the effectiveness of the company's training and development programs?,TEXT,['Text'],I think its a waste of time and money,Gemini,verbose,short
What are your thoughts on the effectiveness of the company's training and development programs?,TEXT,['Text'],I think its a waste of time and money,Gemini,concise,short
What are your thoughts on the effectiveness of the company's training and development programs?,TEXT,['Text'],I think its a waste of time and money,Gemini,annoyed,short
What are your thoughts on the effectiveness of the project management methodologies?,TEXT,['Text'],I think they are a good way to manage a project,Gemini,verbose,short
What are your thoughts on the effectiveness of the project management methodologies?,TEXT,['Text'],I think its a waste of time and money,Gemini,explanatory,short
What are your thoughts on the effectiveness of the project management methodologies?,TEXT,['Text'],I think its a waste of time and money,Gemini,annoyed,short
What are your thoughts?,TEXT,['Text'],I think its a good idea,Gemini,verbose,short
What are your thoughts?,TEXT,['Text'],I dont think its a good idea,Gemini,concise,short
What are your thoughts?,TEXT,['Text'],Im not sure,Gemini,colloquial,short
What are your thoughts?,TEXT,['Text'],I think its a good idea,Gemini,explanatory,short
What aspects of the communication were most successful?,TEXT,['Text'],The communication was a success,Gemini,verbose,short
What aspects of the communication were most successful?,TEXT,['Text'],The communication was a success,Gemini,concise,short
What aspects of the communication were most successful?,TEXT,['Text'],The communication was effective,Gemini,colloquial,short
What aspects of the communication were most successful?,TEXT,['Text'],The communication was clear and professional,Gemini,explanatory,short
What aspects of the communication were most successful?,TEXT,['Text'],The communication was a success,Gemini,annoyed,short
What aspects of the convention could be improved for future participants?,TEXT,['Text'],The convention was a great success,Gemini,explanatory,short
What aspects of the convention did you find most engaging?,TEXT,['Text'],I found the convention to be a lot of fun,Gemini,verbose,short
What aspects of the convention did you find most engaging?,TEXT,['Text'],I found the convention to be a lot of fun,Gemini,concise,short
What aspects of the convention did you find most engaging?,TEXT,['Text'],I found the convention to be a lot of fun,Gemini,colloquial,short
What aspects of the convention did you find most engaging?,TEXT,['Text'],I found the convention to be a lot of fun,Gemini,explanatory,short
What aspects of the convention did you find most engaging?,TEXT,['Text'],I found the convention to be a lot of fun,Gemini,annoyed,short
What aspects of the convention exceeded your expectations?,TEXT,['Text'],The convention was a success,Gemini,verbose,short
What aspects of the convention exceeded your expectations?,TEXT,['Text'],The convention was a success,Gemini,concise,short
What aspects of the convention exceeded your expectations?,TEXT,['Text'],The convention exceeded my expectations,Gemini,colloquial,short
What aspects of the convention exceeded your expectations?,TEXT,['Text'],The convention exceeded my expectations,Gemini,explanatory,short
What aspects of the convention exceeded your expectations?,TEXT,['Text'],The convention was a success,Gemini,annoyed,short
What aspects of the convention fostered a sense of inclusivity and belonging?,TEXT,['Text'],The convention was a social convention,Gemini,colloquial,short
What aspects of the convention were most impactful?,TEXT,['Text'],The convention was a great success,Gemini,verbose,short
What aspects of the convention were most impactful?,TEXT,['Text'],The convention was a success,Gemini,concise,short
What aspects of the convention were most impactful?,TEXT,['Text'],The convention was a waste of time and money,Gemini,annoyed,short
What aspects of the support were particularly negative?,TEXT,['Text'],I dont know,Gemini,colloquial,short
What aspects of the support were particularly negative?,TEXT,['Text'],Im dissatisfied with the lack of support,Gemini,annoyed,short
What aspects of the support were particularly positive?,TEXT,['Text'],The support was very positive,Gemini,verbose,short
What aspects of the support were particularly positive?,TEXT,['Text'],The support was very positive,Gemini,concise,short
What aspects of the support were particularly positive?,TEXT,['Text'],The support was very positive,Gemini,colloquial,short
What aspects of the support were particularly positive?,TEXT,['Text'],I think its a good support,Gemini,explanatory,short
What aspects of the support were particularly positive?,TEXT,['Text'],The support was very positive,Gemini,annoyed,short
What challenges did you encounter?,TEXT,['Text'],I had a lot of problems with my computer,Gemini,verbose,short
What challenges did you encounter?,TEXT,['Text'],I didnt know what to do,Gemini,concise,short
What challenges did you encounter?,TEXT,['Text'],I had a lot of problems with my computer,Gemini,colloquial,short
What challenges did you encounter?,TEXT,['Text'],I did not have a lot of time,Gemini,explanatory,short
What challenges did you encounter?,TEXT,['Text'],I had a lot of problems with my computer,Gemini,annoyed,short
What could we have done better?,TEXT,['Text'],We could have done better,Gemini,verbose,short
What could we have done better?,TEXT,['Text'],We could have done better,Gemini,concise,short
What could we have done better?,TEXT,['Text'],We could have done better,Gemini,colloquial,short
What could we have done better?,TEXT,['Text'],We could have done better,Gemini,explanatory,short
What could we have done better?,TEXT,['Text'],We could have done better,Gemini,annoyed,short
What did you learn from participating in the convention?,TEXT,['Text'],I learned a lot from the convention,Gemini,verbose,short
What did you learn from participating in the convention?,TEXT,['Text'],I learned a lot from the convention,Gemini,colloquial,short
What did you learn from participating in the convention?,TEXT,['Text'],I learned a lot from the convention,Gemini,explanatory,short
What did you learn from participating in the convention?,TEXT,['Text'],I learned a lot from the convention,Gemini,annoyed,short
What did you learn from this communication experience?,TEXT,['Text'],I learned a lot from this experience,Gemini,verbose,short
What did you learn from this communication experience?,TEXT,['Text'],I learned to be a good listener,Gemini,concise,short
What did you learn from this communication experience?,TEXT,['Text'],I learned a lot from this experience,Gemini,colloquial,short
What did you learn from this communication experience?,TEXT,['Text'],I learned that I was a good listener,Gemini,explanatory,short
What did you learn from this communication experience?,TEXT,['Text'],I learned a lot from this experience,Gemini,annoyed,short
What impact did the convention have on your professional development?,TEXT,['Text'],Ive learned a lot from the convention,Gemini,verbose,short
What impact did the convention have on your professional development?,TEXT,['Text'],It has had a positive impact on my career,Gemini,concise,short
What impact did the convention have on your professional development?,TEXT,['Text'],I learned a lot from the convention,Gemini,colloquial,short
What improvements could be made to the convention?,TEXT,['Text'],The convention could be improved,Gemini,verbose,short
What improvements could be made to the convention?,TEXT,['Text'],The convention could be improved,Gemini,concise,short
What improvements could be made to the convention?,TEXT,['Text'],The convention could be improved,Gemini,colloquial,short
What improvements could be made to the convention?,TEXT,['Text'],The convention could be improved,Gemini,explanatory,short
What improvements could be made to the convention?,TEXT,['Text'],The convention could be improved,Gemini,annoyed,short
What improvements could be made to the efficiency of the manufacturing process?,TEXT,['Text'],The manufacturing process could be more efficient,Gemini,verbose,short
What improvements could be made to the efficiency of the manufacturing process?,TEXT,['Text'],The manufacturing process could be more efficient,Gemini,explanatory,short
What improvements could be made to the efficiency of the manufacturing process?,TEXT,['Text'],The manufacturing process could be improved,Gemini,annoyed,short
What improvements would you suggest for our support system?,TEXT,['Text'],We need to improve our support system,Gemini,verbose,short
What improvements would you suggest for our support system?,TEXT,['Text'],We need to improve our support system,Gemini,concise,short
What improvements would you suggest for our support system?,TEXT,['Text'],I would like to see a better support system,Gemini,colloquial,short
What improvements would you suggest for our support system?,TEXT,['Text'],We need to improve our support system,Gemini,explanatory,short
What improvements would you suggest for our support system?,TEXT,['Text'],Id like to see a better support system,Gemini,annoyed,short
What is your feedback on the overall design and layout of the convention?,TEXT,['Text'],I think its a good idea,Gemini,concise,short
What is your feedback on the overall design and layout of the convention?,TEXT,['Text'],Im not sure,Gemini,colloquial,short
What is your feedback on the quality of the presentations?,TEXT,['Text'],Im not sure if its a good thing or not,Gemini,explanatory,short
What is your feedback on the venue?,TEXT,['Text'],Im satisfied with the venue,Gemini,colloquial,short
What is your feedback on the venue?,TEXT,['Text'],Ive been there a few times,Gemini,explanatory,short
What is your feedback on the venue?,TEXT,['Text'],Im disappointed,Gemini,annoyed,short
What is your overall impression of the convention's level of professionalism?,TEXT,['Text'],I think its a good convention,Gemini,verbose,short
What is your overall impression of the convention's level of professionalism?,TEXT,['Text'],I think its a good convention,Gemini,concise,short
What is your overall impression of the convention's level of professionalism?,TEXT,['Text'],I think its a good convention,Gemini,colloquial,short
What is your overall impression of the convention's level of professionalism?,TEXT,['Text'],I think its a good convention,Gemini,explanatory,short
What is your suggestion for improving the support process?,TEXT,['Text'],I think its a good idea,Gemini,verbose,short
What is your suggestion for improving the support process?,TEXT,['Text'],I would like to improve the support process,Gemini,concise,short
What is your suggestion for improving the support process?,TEXT,['Text'],I would like to improve the support process,Gemini,colloquial,short
What is your suggestion for improving the support process?,TEXT,['Text'],I would like to improve the support process,Gemini,explanatory,short
What lessons were learned from the communication?,TEXT,['Text'],I learned to be a good listener,Gemini,verbose,short
What lessons were learned from the communication?,TEXT,['Text'],I learned a lot from the communication,Gemini,concise,short
What lessons were learned from the communication?,TEXT,['Text'],I learned to be a good listener,Gemini,colloquial,short
What lessons were learned from the communication?,TEXT,['Text'],I learned to be a good listener,Gemini,explanatory,short
What lessons were learned from the communication?,TEXT,['Text'],I learned a lot from the communication,Gemini,annoyed,short
What resources or support did you find most helpful?,TEXT,['Text'],I found a lot of resources or support,Gemini,verbose,short
What resources or support did you find most helpful?,TEXT,['Text'],I found it to be helpful,Gemini,concise,short
What resources or support did you find most helpful?,TEXT,['Text'],I found a lot of resources or support,Gemini,colloquial,short
What resources or support did you find most helpful?,TEXT,['Text'],I found a lot of resources or support,Gemini,explanatory,short
What resources or support did you find most helpful?,TEXT,['Text'],I found a lot of resources or support,Gemini,annoyed,short
What specific actions did the agent take that you appreciated?,TEXT,['Text'],I appreciated the agents efforts,Gemini,explanatory,short
What specific actions did the agent take that you did not appreciate?,TEXT,['Text'],I didnt appreciate the agents actions,Gemini,verbose,short
What specific actions did the agent take that you did not appreciate?,TEXT,['Text'],I didnt appreciate the agents actions,Gemini,concise,short
What specific actions did the agent take that you did not appreciate?,TEXT,['Text'],I did not appreciate the agents actions,Gemini,colloquial,short
What specific actions did the agent take that you did not appreciate?,TEXT,['Text'],I didnt appreciate the actions of the agent,Gemini,explanatory,short
What specific actions did the agent take that you did not appreciate?,TEXT,['Text'],I didnt appreciate the actions of the agent,Gemini,annoyed,short
What steps did the agent take to resolve your issue?,TEXT,['Text'],I asked for a refund,Gemini,concise,short
What steps did the agent take to resolve your issue?,TEXT,['Text'],I asked for a refund,Gemini,explanatory,short
What steps did the agent take to resolve your issue?,TEXT,['Text'],I asked for a refund,Gemini,annoyed,short
What suggestions do you have for future conventions?,TEXT,['Text'],Id like to have a convention in the future,Gemini,concise,short
What suggestions do you have for future conventions?,TEXT,['Text'],I think its a good idea,Gemini,colloquial,short
What suggestions do you have for future conventions?,TEXT,['Text'],I think its a good idea,Gemini,explanatory,short
What suggestions do you have for future conventions?,TEXT,['Text'],Id like to see a change in the conventions,Gemini,annoyed,short
What tools or resources could have helped the agent resolve your issue more efficiently?,TEXT,['Text'],I dont know,Gemini,annoyed,short
What was the least helpful aspect of the support?,TEXT,['Text'],I didnt think it was helpful at all,Gemini,concise,short
What was the least helpful aspect of the support?,TEXT,['Text'],I didnt think it was helpful at all,Gemini,colloquial,short
What was the least helpful aspect of the support?,TEXT,['Text'],The support was unhelpful and dissatisfied,Gemini,annoyed,short
What was the message of the communication?,TEXT,['Text'],Im going to be a good friend to you,Gemini,verbose,short
What was the message of the communication?,TEXT,['Text'],I dont know if its a joke or a joke,Gemini,annoyed,short
What was the most helpful aspect of the support?,TEXT,['Text'],The support was very helpful,Gemini,concise,short
What was the most helpful aspect of the support?,TEXT,['Text'],Im grateful for the support,Gemini,colloquial,short
What was the most helpful aspect of the support?,TEXT,['Text'],The support was very helpful,Gemini,annoyed,short
What was the purpose of the communication?,TEXT,['Text'],It was a message to the public,Gemini,colloquial,short
What was the quality of the resources provided?,TEXT,['Text'],The quality of the resources was poor,Gemini,verbose,short
What was the quality of the resources provided?,TEXT,['Text'],The quality of the resources was poor,Gemini,concise,short
What was the quality of the resources provided?,TEXT,['Text'],The quality of the resources was poor,Gemini,colloquial,short
What was your favorite part of the support interaction?,TEXT,['Text'],I liked the support interaction,Gemini,concise,short
What was your favorite part of the support interaction?,TEXT,['Text'],Im not a fan of the support interaction,Gemini,colloquial,short
What was your favorite part of the support interaction?,TEXT,['Text'],Im a fan of the support interaction,Gemini,explanatory,short
What was your initial impression of the support agent?,TEXT,['Text'],I was impressed,Gemini,verbose,short
What was your initial impression of the support agent?,TEXT,['Text'],I was impressed,Gemini,concise,short
What was your initial impression of the support agent?,TEXT,['Text'],I was impressed,Gemini,colloquial,short
What was your initial impression of the support agent?,TEXT,['Text'],I was greeted with a smile,Gemini,explanatory,short
What was your initial impression of the support agent?,TEXT,['Text'],I was dissatisfied,Gemini,annoyed,short
What was your least favorite part of the support interaction?,TEXT,['Text'],I thought it was the best part of the interaction,Gemini,concise,short
What was your least favorite part of the support interaction?,TEXT,['Text'],Im not sure if its a good thing or a bad thing,Gemini,annoyed,short
What were the barriers to communication?,TEXT,['Text'],I had a hard time communicating with people,Gemini,verbose,short
What were the barriers to communication?,TEXT,['Text'],I didnt know what to do,Gemini,colloquial,short
What were the barriers to communication?,TEXT,['Text'],I dont know what to do about it,Gemini,annoyed,short
